zone,motion,vibration,timestamp
Border,10.19,2.4,2026-02-26 10:50:00.973615
ControlRoom,10.83,4.31,2026-02-26 10:50:02.979831
Warehouse,3.66,3.44,2026-02-26 10:50:04.985858
Border,7.47,1.82,2026-02-26 10:50:06.991484
ControlRoom,12.07,7.82,2026-02-26 10:50:08.997827
ControlRoom,0.42,0.56,2026-02-26 10:50:11.004972
Warehouse,8.41,11.85,2026-02-26 10:50:13.011030
Warehouse,10.88,1.98,2026-02-26 10:50:15.024405
ControlRoom,14.95,9.34,2026-02-26 10:50:17.032244
Border,3.41,10.36,2026-02-26 10:50:19.038942
Border,9.41,10.05,2026-02-26 10:50:21.044723
Warehouse,12.35,12.43,2026-02-26 10:50:23.056616
ControlRoom,11.3,7.8,2026-02-26 10:50:25.062574
Border,12.11,2.2,2026-02-26 10:50:27.067848
Border,13.81,13.29,2026-02-26 10:50:29.073772
ControlRoom,7.87,5.36,2026-02-26 10:50:31.079066
Warehouse,6.67,0.32,2026-02-26 10:50:33.084431
Border,8.44,4.59,2026-02-26 10:50:35.090325
Border,7.0,0.64,2026-02-26 10:50:37.095020
Warehouse,10.9,1.45,2026-02-26 10:50:39.101175
Border,7.87,3.71,2026-02-26 10:50:41.106860
Border,10.49,10.35,2026-02-26 10:50:43.113425
ControlRoom,7.65,1.43,2026-02-26 10:50:45.124830
ControlRoom,2.98,14.39,2026-02-26 10:50:47.130975
Border,8.62,2.28,2026-02-26 10:50:49.139456
ControlRoom,5.89,12.35,2026-02-26 10:50:51.152440
Warehouse,0.24,0.47,2026-02-26 10:50:53.157763
ControlRoom,6.08,11.0,2026-02-26 10:50:55.163936
Warehouse,10.94,4.63,2026-02-26 10:51:08.557064
ControlRoom,10.31,11.26,2026-02-26 10:51:10.590958
Warehouse,5.24,12.96,2026-02-26 10:51:12.595882
Warehouse,14.34,12.67,2026-02-26 10:51:14.601800
Warehouse,12.44,12.65,2026-02-26 10:51:16.607098
Border,2.55,4.08,2026-02-26 10:51:18.612455
Border,5.36,4.07,2026-02-26 10:51:20.617762
Border,10.59,8.53,2026-02-26 10:51:22.622886
ControlRoom,9.74,11.9,2026-02-26 10:51:24.628710
ControlRoom,7.24,2.64,2026-02-26 10:51:40.742237
ControlRoom,7.24,6.15,2026-02-26 10:51:42.775097
Warehouse,1.74,10.4,2026-02-26 10:51:44.780086
Warehouse,14.43,11.63,2026-02-26 10:51:46.785123
Border,1.13,6.47,2026-02-26 10:51:48.790391
ControlRoom,4.6,13.46,2026-02-26 10:51:50.796144
Warehouse,10.46,4.61,2026-02-26 10:51:52.803876
Border,2.98,7.25,2026-02-26 10:51:54.808787
ControlRoom,10.6,13.79,2026-02-26 10:51:56.814215
Warehouse,11.07,11.67,2026-02-26 10:51:58.818792
Border,6.29,2.89,2026-02-26 10:52:00.824745
Border,13.71,3.84,2026-02-26 10:52:02.830364
Border,8.84,13.23,2026-02-26 10:52:04.836510
ControlRoom,5.54,9.16,2026-02-26 10:52:06.845337
Warehouse,3.96,14.06,2026-02-26 10:52:08.850311
Warehouse,0.38,9.11,2026-02-26 10:52:10.856676
Warehouse,12.5,13.79,2026-02-26 10:52:12.862868
Warehouse,8.08,1.44,2026-02-26 10:52:14.873484
ControlRoom,2.13,11.79,2026-02-26 10:52:16.879356
Warehouse,10.68,13.64,2026-02-26 10:52:18.885067
Border,5.67,12.98,2026-02-26 10:52:20.894959
ControlRoom,10.34,7.5,2026-02-26 10:52:22.900478
Border,14.45,11.13,2026-02-26 10:52:24.908666
Border,0.79,6.23,2026-02-26 10:52:26.926034
Border,13.2,4.12,2026-02-26 10:52:28.932479
Warehouse,10.6,3.14,2026-02-26 10:52:30.938371
Warehouse,2.74,6.28,2026-02-26 10:52:32.946919
ControlRoom,7.86,2.68,2026-02-26 10:52:34.952623
Border,0.66,1.03,2026-02-26 10:52:36.958736
ControlRoom,3.6,6.32,2026-02-26 10:52:38.963975
Border,12.17,7.47,2026-02-26 10:52:40.970043
Border,6.91,6.96,2026-02-26 10:52:42.975615
Border,13.52,4.67,2026-02-26 10:52:44.981438
Border,1.28,2.68,2026-02-26 10:52:46.987364
Border,12.94,10.26,2026-02-26 10:52:48.992985
Border,2.35,14.76,2026-02-26 10:52:50.997988
Warehouse,7.4,13.89,2026-02-26 10:52:53.004782
Border,5.75,3.64,2026-02-26 10:52:55.012881
ControlRoom,1.1,12.99,2026-02-26 10:52:57.018867
ControlRoom,9.39,1.36,2026-02-26 10:52:59.035487
Border,14.87,12.57,2026-02-26 10:53:01.041780
Warehouse,3.33,9.0,2026-02-26 10:53:03.053905
Border,0.9,9.37,2026-02-26 10:53:05.058224
Warehouse,11.64,3.56,2026-02-26 10:53:07.063271
ControlRoom,8.56,1.92,2026-02-26 10:53:09.069837
ControlRoom,8.7,10.9,2026-02-26 10:53:11.074475
ControlRoom,0.3,4.28,2026-02-26 10:53:13.080987
Warehouse,8.06,1.05,2026-02-26 10:53:15.086530
Warehouse,14.2,0.88,2026-02-26 10:53:17.091090
ControlRoom,7.33,14.09,2026-02-26 10:53:19.096966
ControlRoom,3.34,1.55,2026-02-26 10:53:21.107015
Warehouse,8.22,7.42,2026-02-26 10:53:23.113805
Border,0.79,9.08,2026-02-26 10:53:25.119928
ControlRoom,14.03,2.84,2026-02-26 10:53:27.128962
ControlRoom,5.62,4.38,2026-02-26 10:53:29.134670
Border,8.74,8.04,2026-02-26 10:53:31.140968
Border,3.58,2.18,2026-02-26 10:53:33.146547
Border,5.34,10.47,2026-02-26 10:53:35.152605
Border,11.11,7.61,2026-02-26 10:53:37.161197
Warehouse,9.79,13.5,2026-02-26 10:53:39.167493
ControlRoom,0.86,7.24,2026-02-26 10:53:41.173511
ControlRoom,7.65,8.52,2026-02-26 10:53:43.179457
Border,4.71,5.05,2026-02-26 10:53:45.191608
ControlRoom,0.38,8.27,2026-02-26 10:53:47.198107
Border,9.49,11.13,2026-02-26 10:53:49.206118
ControlRoom,12.03,6.08,2026-02-26 10:53:51.212434
ControlRoom,1.31,5.61,2026-02-26 10:53:53.218579
Border,11.72,0.96,2026-02-26 10:53:55.224088
ControlRoom,10.38,3.21,2026-02-26 10:53:57.230185
Warehouse,2.82,4.92,2026-02-26 10:53:59.235134
ControlRoom,6.29,2.29,2026-02-26 10:54:01.241072
Warehouse,2.85,6.03,2026-02-26 10:54:03.248229
Warehouse,8.89,12.67,2026-02-26 10:54:05.266557
ControlRoom,3.39,10.26,2026-02-26 10:54:07.294023
Warehouse,1.9,4.77,2026-02-26 10:54:09.310418
ControlRoom,0.32,4.1,2026-02-26 10:54:11.315474
Border,13.75,4.37,2026-02-26 10:54:13.321862
ControlRoom,13.92,13.51,2026-02-26 10:54:15.330833
Warehouse,10.74,13.02,2026-02-26 10:54:17.390540
Border,2.6,2.37,2026-02-26 10:54:19.398890
Border,10.98,3.61,2026-02-26 10:54:21.404256
Warehouse,6.47,2.49,2026-02-26 10:54:23.410150
ControlRoom,14.62,1.17,2026-02-26 10:54:25.416330
Border,12.99,10.51,2026-02-26 10:54:27.422480
ControlRoom,2.52,14.52,2026-02-26 10:54:29.428931
Warehouse,0.72,3.85,2026-02-26 10:54:31.434627
ControlRoom,7.78,8.78,2026-02-26 10:54:33.441883
Warehouse,2.62,14.64,2026-02-26 10:54:35.447100
Border,13.7,6.38,2026-02-26 10:54:37.451883
ControlRoom,12.77,14.64,2026-02-26 10:54:39.459115
Border,8.02,5.62,2026-02-26 10:54:41.467448
ControlRoom,1.86,9.39,2026-02-26 10:54:43.474962
Warehouse,0.83,3.06,2026-02-26 10:54:45.485989
ControlRoom,0.27,3.1,2026-02-26 10:54:47.493831
Border,0.87,2.59,2026-02-26 10:54:49.511347
ControlRoom,9.94,3.44,2026-02-26 10:54:51.517681
Border,10.22,3.45,2026-02-26 10:54:53.523553
Border,0.91,14.73,2026-02-26 10:54:55.531397
ControlRoom,0.08,2.02,2026-02-26 10:54:57.543353
Border,13.12,12.82,2026-02-26 10:54:59.548406
Border,12.38,2.17,2026-02-26 10:55:01.553367
Border,11.61,8.18,2026-02-26 10:55:03.558974
Border,6.49,5.73,2026-02-26 10:55:05.567502
Warehouse,11.94,7.78,2026-02-26 10:55:07.576233
Warehouse,13.64,9.97,2026-02-26 10:55:09.582064
Border,3.96,9.77,2026-02-26 10:55:11.588384
Border,8.44,7.42,2026-02-26 10:55:13.594432
Warehouse,13.32,5.24,2026-02-26 10:55:15.599448
Warehouse,2.51,0.97,2026-02-26 10:55:17.604161
ControlRoom,5.39,10.34,2026-02-26 10:55:19.610137
ControlRoom,1.28,3.02,2026-02-26 10:55:21.614610
Border,10.83,5.73,2026-02-26 10:55:23.618945
Border,13.21,2.46,2026-02-26 10:55:25.624047
Border,14.71,1.72,2026-02-26 10:55:27.629386
ControlRoom,2.02,6.26,2026-02-26 10:55:29.634855
Border,0.28,1.95,2026-02-26 10:55:31.640114
Border,9.06,3.09,2026-02-26 10:55:33.645632
ControlRoom,7.54,3.6,2026-02-26 10:55:35.650342
Border,10.84,7.71,2026-02-26 10:55:37.654606
ControlRoom,10.63,2.06,2026-02-26 10:55:39.659417
Border,1.75,6.48,2026-02-26 10:55:41.664176
Border,4.82,8.1,2026-02-26 10:55:43.668633
ControlRoom,1.33,7.75,2026-02-26 10:55:45.672831
Border,1.81,13.7,2026-02-26 10:55:47.678036
Border,7.54,8.85,2026-02-26 10:55:49.683651
ControlRoom,2.3,5.66,2026-02-26 10:55:51.689829
Border,13.07,5.4,2026-02-26 10:55:53.695095
Border,1.32,6.1,2026-02-26 10:55:55.700606
Border,12.91,7.52,2026-02-26 10:55:57.706249
ControlRoom,11.13,6.64,2026-02-26 10:55:59.711540
Warehouse,4.05,2.21,2026-02-26 10:56:01.717632
ControlRoom,11.19,9.42,2026-02-26 10:56:03.723061
Border,8.27,7.78,2026-02-26 10:56:05.729256
Border,4.04,10.91,2026-02-26 10:56:07.734639
Warehouse,8.7,4.9,2026-02-26 10:56:09.739053
ControlRoom,9.49,1.26,2026-02-26 10:56:11.744086
ControlRoom,14.55,1.02,2026-02-26 10:56:13.748282
ControlRoom,6.17,13.45,2026-02-26 10:56:15.753315
ControlRoom,8.46,0.78,2026-02-26 10:56:17.758391
Warehouse,12.59,5.78,2026-02-26 10:56:19.762581
ControlRoom,3.0,9.8,2026-02-26 10:56:21.767102
Warehouse,14.76,14.59,2026-02-26 10:56:23.772093
Border,5.85,9.34,2026-02-26 10:56:25.776876
Warehouse,0.58,14.31,2026-02-26 10:56:27.785901
Border,4.25,0.1,2026-02-26 10:56:29.791134
ControlRoom,3.52,3.34,2026-02-26 10:56:31.795386
ControlRoom,2.43,14.16,2026-02-26 10:56:33.799863
Warehouse,3.42,2.54,2026-02-26 10:56:35.804191
ControlRoom,13.69,0.01,2026-02-26 10:56:37.808744
Warehouse,7.23,3.7,2026-02-26 10:56:39.814799
ControlRoom,10.77,6.28,2026-02-26 10:56:41.820591
Warehouse,6.12,14.05,2026-02-26 10:56:43.826007
ControlRoom,6.61,4.21,2026-02-26 10:56:45.831671
Border,10.23,8.46,2026-02-26 10:56:47.836458
ControlRoom,2.29,11.03,2026-02-26 10:56:49.842163
ControlRoom,10.16,7.29,2026-02-26 10:56:51.846675
ControlRoom,8.7,10.49,2026-02-26 10:56:53.851482
ControlRoom,8.5,5.77,2026-02-26 10:56:55.856216
ControlRoom,9.16,9.18,2026-02-26 10:56:57.863096
ControlRoom,8.36,7.74,2026-02-26 10:56:59.868392
ControlRoom,2.89,2.22,2026-02-26 10:57:01.873425
Border,5.17,12.98,2026-02-26 10:57:03.877993
ControlRoom,1.6,6.85,2026-02-26 10:57:05.883217
Border,8.71,6.64,2026-02-26 10:57:07.887824
Border,2.12,10.44,2026-02-26 10:57:09.892669
Border,5.52,2.06,2026-02-26 10:57:11.897951
Warehouse,12.96,3.7,2026-02-26 10:57:13.902557
ControlRoom,5.53,4.7,2026-02-26 10:57:15.908390
Warehouse,12.19,13.94,2026-02-26 10:57:17.913473
Border,9.32,2.3,2026-02-26 10:57:19.918612
Border,13.12,3.72,2026-02-26 10:57:21.923518
Warehouse,14.23,0.77,2026-02-26 10:57:23.928606
ControlRoom,10.69,4.68,2026-02-26 10:57:25.933337
ControlRoom,8.78,14.96,2026-02-26 10:57:27.938505
Warehouse,2.29,6.37,2026-02-26 10:57:29.943197
Warehouse,0.66,14.65,2026-02-26 10:57:31.948267
Border,10.35,0.57,2026-02-26 10:57:33.953192
ControlRoom,9.33,9.95,2026-02-26 10:57:35.957859
ControlRoom,3.52,0.44,2026-02-26 10:57:37.963649
Warehouse,3.08,0.11,2026-02-26 10:57:39.968649
ControlRoom,1.57,2.98,2026-02-26 10:57:41.973344
Border,0.89,9.51,2026-02-26 10:57:43.979115
ControlRoom,0.42,11.14,2026-02-26 10:57:45.984470
Warehouse,1.56,12.57,2026-02-26 10:57:48.002787
ControlRoom,4.81,9.6,2026-02-26 10:57:50.159606
ControlRoom,4.44,9.41,2026-02-26 10:57:52.164681
ControlRoom,9.01,13.62,2026-02-26 10:57:54.169633
Border,6.85,3.68,2026-02-26 10:57:56.174675
Warehouse,10.77,2.31,2026-02-26 10:57:58.179664
ControlRoom,13.52,7.43,2026-02-26 10:58:00.185277
Warehouse,0.67,3.91,2026-02-26 10:58:02.190087
Warehouse,3.98,10.78,2026-02-26 10:58:04.195968
Border,10.34,10.39,2026-02-26 10:58:06.200970
ControlRoom,13.01,8.77,2026-02-26 10:58:08.206205
Border,12.39,2.4,2026-02-26 10:58:10.211054
ControlRoom,8.2,11.9,2026-02-26 10:58:12.215850
ControlRoom,1.26,13.56,2026-02-26 10:58:14.221202
Border,1.3,4.67,2026-02-26 10:58:16.227181
ControlRoom,4.73,8.47,2026-02-26 10:58:18.231698
Border,2.66,9.28,2026-02-26 10:58:20.236299
ControlRoom,10.65,3.71,2026-02-26 10:58:22.241785
Warehouse,1.28,6.08,2026-02-26 10:58:24.247038
Border,13.13,14.13,2026-02-26 10:58:26.251867
ControlRoom,6.62,1.18,2026-02-26 10:58:28.257702
ControlRoom,13.32,1.5,2026-02-26 10:58:30.262417
Warehouse,13.41,8.66,2026-02-26 10:58:32.267227
ControlRoom,14.94,4.49,2026-02-26 10:58:34.271556
ControlRoom,12.59,6.77,2026-02-26 10:58:36.276415
ControlRoom,5.68,8.49,2026-02-26 10:58:38.282673
Warehouse,8.58,13.74,2026-02-26 10:58:40.287598
ControlRoom,9.27,10.48,2026-02-26 10:58:42.293073
Border,5.27,5.73,2026-02-26 10:58:44.298049
Border,4.92,8.6,2026-02-26 10:58:46.302410
Warehouse,10.47,9.1,2026-02-26 10:58:48.307869
ControlRoom,5.84,8.11,2026-02-26 10:58:50.312694
Border,7.76,10.12,2026-02-26 10:58:52.318711
ControlRoom,11.14,1.75,2026-02-26 10:58:54.323980
Border,7.92,9.75,2026-02-26 10:58:56.328111
ControlRoom,7.89,9.83,2026-02-26 10:58:58.332811
Border,2.92,9.07,2026-02-26 10:59:00.337929
Warehouse,0.44,6.65,2026-02-26 10:59:02.342962
ControlRoom,10.32,0.63,2026-02-26 10:59:04.348604
ControlRoom,7.38,9.14,2026-02-26 10:59:06.353422
Border,12.04,3.31,2026-02-26 10:59:08.358679
Border,11.35,0.57,2026-02-26 10:59:10.363152
Border,8.6,3.03,2026-02-26 10:59:12.367819
Border,11.88,6.8,2026-02-26 10:59:14.372380
Border,13.24,4.12,2026-02-26 10:59:16.377802
Border,14.98,12.38,2026-02-26 10:59:18.382305
Warehouse,7.33,14.61,2026-02-26 10:59:20.387596
Warehouse,9.8,13.11,2026-02-26 10:59:22.393397
ControlRoom,6.83,9.95,2026-02-26 10:59:24.399408
Warehouse,10.62,12.51,2026-02-26 10:59:26.403464
Border,1.21,7.49,2026-02-26 10:59:28.408982
ControlRoom,13.01,10.48,2026-02-26 10:59:30.414069
Warehouse,9.9,4.13,2026-02-26 10:59:32.418495
Warehouse,5.38,6.09,2026-02-26 10:59:34.423690
ControlRoom,8.88,11.03,2026-02-26 10:59:36.428306
ControlRoom,9.73,0.26,2026-02-26 10:59:38.433224
Border,1.88,11.18,2026-02-26 10:59:40.437190
Border,5.08,7.46,2026-02-26 10:59:42.442477
ControlRoom,8.83,1.37,2026-02-26 10:59:44.447253
Border,10.79,14.7,2026-02-26 10:59:46.452477
Warehouse,12.41,1.12,2026-02-26 10:59:48.457359
ControlRoom,5.7,1.11,2026-02-26 10:59:50.462648
Border,8.4,12.06,2026-02-26 10:59:52.467135
ControlRoom,7.05,1.13,2026-02-26 10:59:54.471823
ControlRoom,5.86,11.43,2026-02-26 10:59:56.476994
Warehouse,0.01,7.23,2026-02-26 10:59:58.481124
Warehouse,6.23,14.95,2026-02-26 11:00:00.485726
ControlRoom,8.73,14.38,2026-02-26 11:00:02.490349
Warehouse,5.8,11.93,2026-02-26 11:00:04.495472
Warehouse,0.56,1.89,2026-02-26 11:00:06.500334
Border,0.8,8.07,2026-02-26 11:00:08.506651
ControlRoom,3.27,11.06,2026-02-26 11:00:10.512082
Border,0.34,12.14,2026-02-26 11:00:12.517143
Warehouse,5.57,0.75,2026-02-26 11:00:14.522063
ControlRoom,14.65,1.18,2026-02-26 11:00:16.527092
Border,13.02,9.43,2026-02-26 11:00:18.532413
ControlRoom,11.99,7.0,2026-02-26 11:00:20.537664
ControlRoom,11.86,13.64,2026-02-26 11:00:22.543047
Warehouse,11.42,13.0,2026-02-26 11:00:24.547663
ControlRoom,11.44,2.43,2026-02-26 11:00:26.552486
Border,9.99,7.69,2026-02-26 11:00:28.557095
Warehouse,10.04,11.55,2026-02-26 11:00:30.561793
ControlRoom,8.46,8.28,2026-02-26 11:00:32.566964
Border,7.82,13.51,2026-02-26 11:00:34.572885
ControlRoom,11.07,4.81,2026-02-26 11:00:36.577446
ControlRoom,2.52,0.83,2026-02-26 11:00:38.581881
Border,6.92,3.34,2026-02-26 11:00:40.586604
Warehouse,6.08,2.59,2026-02-26 11:00:42.592124
Border,13.49,7.14,2026-02-26 11:00:44.598028
ControlRoom,11.22,11.78,2026-02-26 11:00:46.603042
ControlRoom,6.33,12.02,2026-02-26 11:00:48.608354
Warehouse,2.12,3.21,2026-02-26 11:00:50.612706
ControlRoom,12.46,13.9,2026-02-26 11:01:10.539318
Border,6.65,9.18,2026-02-26 11:01:12.573024
Warehouse,14.46,6.87,2026-02-26 11:01:14.578372
Warehouse,2.35,4.79,2026-02-26 11:01:16.583981
ControlRoom,10.59,1.38,2026-02-26 11:01:18.590221
ControlRoom,0.81,14.92,2026-02-26 11:01:20.595361
Warehouse,7.14,4.92,2026-02-26 11:01:22.605294
Warehouse,12.77,12.53,2026-02-26 11:01:24.610255
ControlRoom,1.19,10.75,2026-02-26 11:01:26.615300
ControlRoom,4.28,4.2,2026-02-26 11:01:28.620474
Warehouse,4.33,1.53,2026-02-26 11:01:30.625896
Warehouse,7.15,5.9,2026-02-26 11:01:32.631359
ControlRoom,7.76,11.56,2026-02-26 11:01:34.636467
ControlRoom,5.75,13.6,2026-02-26 11:01:36.642212
Border,3.26,6.3,2026-02-26 11:01:38.647271
Border,2.74,10.96,2026-02-26 11:01:40.652585
ControlRoom,4.4,5.55,2026-02-26 11:01:42.657050
ControlRoom,6.01,12.51,2026-02-26 11:01:44.661328
Warehouse,6.21,9.14,2026-02-26 11:01:46.665613
Border,0.31,8.54,2026-02-26 11:01:48.671548
Warehouse,9.37,11.13,2026-02-26 11:01:50.677617
Border,4.34,0.05,2026-02-26 11:01:52.682546
Border,13.49,9.36,2026-02-26 11:01:54.688085
Border,0.85,13.72,2026-02-26 11:01:56.693320
ControlRoom,12.94,11.13,2026-02-26 11:01:58.698826
ControlRoom,12.71,4.92,2026-02-26 11:02:00.705541
Warehouse,6.95,2.22,2026-02-26 11:02:02.710158
ControlRoom,2.03,7.15,2026-02-26 11:02:04.715151
Warehouse,6.28,5.34,2026-02-26 11:02:06.720521
Warehouse,9.47,1.43,2026-02-26 11:02:08.725240
Border,12.41,10.75,2026-02-26 11:02:10.730087
Warehouse,5.65,10.27,2026-02-26 11:02:12.735484
Border,5.24,13.14,2026-02-26 11:02:14.740163
ControlRoom,7.76,10.16,2026-02-26 11:02:16.745427
Warehouse,8.51,2.62,2026-02-26 11:02:18.750557
ControlRoom,4.98,12.36,2026-02-26 11:02:20.755283
Border,9.97,7.93,2026-02-26 11:02:22.760275
ControlRoom,6.0,3.98,2026-02-26 11:02:24.765728
Border,7.77,14.39,2026-02-26 11:02:26.771270
Border,3.37,12.62,2026-02-26 11:02:28.777240
ControlRoom,7.06,3.48,2026-02-26 11:02:30.782176
ControlRoom,6.01,1.63,2026-02-26 11:02:32.787440
ControlRoom,9.25,12.37,2026-02-26 11:02:34.791810
Border,1.94,0.52,2026-02-26 11:02:36.796620
Border,4.1,3.71,2026-02-26 11:02:38.801975
Warehouse,9.2,12.21,2026-02-26 11:02:40.807689
Border,6.88,10.96,2026-02-26 11:02:42.812675
Border,5.73,10.87,2026-02-26 11:02:44.817091
Warehouse,7.68,4.82,2026-02-26 11:02:46.821985
ControlRoom,9.6,12.33,2026-02-26 11:02:48.826954
Warehouse,4.77,4.18,2026-02-26 11:02:50.832412
ControlRoom,2.99,6.33,2026-02-26 11:02:52.838331
ControlRoom,8.19,5.87,2026-02-26 11:02:54.843020
Warehouse,3.95,10.34,2026-02-26 11:02:56.847912
Warehouse,14.95,5.6,2026-02-26 11:02:58.852978
Border,6.48,9.89,2026-02-26 11:03:00.858663
ControlRoom,0.88,4.93,2026-02-26 11:03:02.863498
ControlRoom,7.58,11.54,2026-02-26 11:03:04.867831
Warehouse,12.33,7.98,2026-02-26 11:03:06.873507
Warehouse,13.86,14.74,2026-02-26 11:03:08.878488
Border,12.49,2.81,2026-02-26 11:03:10.883344
Warehouse,1.88,1.99,2026-02-26 11:03:12.888730
Border,12.73,13.94,2026-02-26 11:03:14.894435
ControlRoom,8.18,2.08,2026-02-26 11:03:28.217595
ControlRoom,7.04,8.03,2026-02-26 11:03:30.246946
Warehouse,3.17,8.78,2026-02-26 11:03:32.252270
ControlRoom,7.06,7.27,2026-02-26 11:03:34.256652
ControlRoom,3.73,3.13,2026-02-26 11:03:36.263102
Border,0.53,8.23,2026-02-26 11:03:38.268497
Border,2.04,2.91,2026-02-26 11:03:40.276365
Warehouse,8.94,1.39,2026-02-26 11:03:42.281130
Warehouse,8.48,12.39,2026-02-26 11:03:44.286118
Warehouse,2.68,7.38,2026-02-26 11:03:57.958171
Warehouse,7.73,3.62,2026-02-26 11:03:59.989208
ControlRoom,2.23,6.27,2026-02-26 11:04:01.993971
Border,8.73,7.25,2026-02-26 11:04:03.999139
Border,12.64,10.61,2026-02-26 11:04:06.003416
Warehouse,5.53,12.75,2026-02-26 11:04:08.009917
Border,6.49,2.37,2026-02-26 11:04:10.017241
ControlRoom,6.8,0.42,2026-02-26 11:04:12.023324
ControlRoom,4.51,10.83,2026-02-26 11:04:14.028611
Border,11.63,4.68,2026-02-26 11:04:16.034290
ControlRoom,6.57,4.05,2026-02-26 11:04:18.040359
Border,5.54,3.52,2026-02-26 11:04:20.046712
ControlRoom,4.98,6.13,2026-02-26 11:04:22.052331
Border,1.26,1.1,2026-02-26 11:04:24.056942
ControlRoom,9.85,13.62,2026-02-26 11:04:26.062553
ControlRoom,8.4,5.51,2026-02-26 11:04:28.068534
Warehouse,10.46,13.42,2026-02-26 11:04:30.073741
ControlRoom,11.67,1.12,2026-02-26 11:04:32.079526
Warehouse,9.86,6.95,2026-02-26 11:04:34.084202
ControlRoom,13.88,4.68,2026-02-26 11:04:36.089165
Border,14.58,0.13,2026-02-26 11:04:38.094480
ControlRoom,10.26,7.97,2026-02-26 11:04:40.105378
Border,3.69,0.18,2026-02-26 11:04:42.110926
Warehouse,6.05,12.89,2026-02-26 11:04:44.116286
ControlRoom,7.71,0.99,2026-02-26 11:04:46.123945
Warehouse,12.28,11.75,2026-02-26 11:04:48.129603
Border,14.81,11.7,2026-02-26 11:04:50.134727
Warehouse,5.37,5.03,2026-02-26 11:04:52.140379
Warehouse,1.54,8.5,2026-02-26 11:04:54.145755
Warehouse,12.57,10.45,2026-02-26 11:04:56.153171
ControlRoom,15.0,9.87,2026-02-26 11:04:58.158108
ControlRoom,2.61,1.29,2026-02-26 11:05:00.163004
Warehouse,10.26,10.17,2026-02-26 11:05:02.168794
Border,5.16,11.33,2026-02-26 11:05:04.176847
Warehouse,9.91,12.2,2026-02-26 11:05:06.183020
Border,2.58,0.24,2026-02-26 11:05:08.188129
Border,1.64,4.21,2026-02-26 11:05:10.193006
Border,7.5,8.62,2026-02-26 11:05:12.198495
Border,6.18,2.95,2026-02-26 11:05:14.204295
Warehouse,6.42,5.99,2026-02-26 11:05:16.211401
Warehouse,12.01,5.35,2026-02-26 11:05:18.215984
ControlRoom,10.33,11.09,2026-02-26 11:05:20.220920
Border,7.05,4.89,2026-02-26 11:05:22.226519
Border,11.18,6.5,2026-02-26 11:05:24.231914
Border,12.08,8.74,2026-02-26 11:05:26.237506
Warehouse,6.8,6.27,2026-02-26 11:05:28.243271
ControlRoom,14.56,3.88,2026-02-26 11:05:30.249827
Warehouse,0.83,14.23,2026-02-26 11:05:32.254751
Border,12.97,3.95,2026-02-26 11:05:34.260673
ControlRoom,12.19,8.29,2026-02-26 11:05:36.269850
Warehouse,14.11,9.9,2026-02-26 11:05:38.276817
ControlRoom,3.3,1.81,2026-02-26 11:05:40.283304
ControlRoom,7.53,13.39,2026-02-26 11:05:42.291087
ControlRoom,12.34,13.59,2026-02-26 11:05:44.296859
Warehouse,1.0,13.89,2026-02-26 11:05:46.302068
ControlRoom,5.2,14.61,2026-02-26 11:05:48.310106
ControlRoom,14.72,0.59,2026-02-26 11:05:50.315126
Border,14.53,3.89,2026-02-26 11:05:52.320552
Border,12.95,11.66,2026-02-26 11:05:54.328777
ControlRoom,6.68,13.23,2026-02-26 11:05:56.333767
Border,10.65,12.41,2026-02-26 11:05:58.339332
ControlRoom,9.83,8.1,2026-02-26 11:06:00.347431
Warehouse,3.1,4.82,2026-02-26 11:06:02.353716
Border,0.6,3.05,2026-02-26 11:06:04.359981
Warehouse,14.36,10.23,2026-02-26 11:06:06.365803
Warehouse,11.95,9.0,2026-02-26 11:06:08.371106
Warehouse,5.54,8.18,2026-02-26 11:06:10.376873
Warehouse,5.15,9.9,2026-02-26 11:06:12.382545
Warehouse,13.87,5.06,2026-02-26 11:06:14.387644
ControlRoom,5.73,9.87,2026-02-26 11:06:16.392934
Border,3.44,9.76,2026-02-26 11:06:18.398044
ControlRoom,10.61,13.79,2026-02-26 11:06:20.403361
Border,11.02,0.92,2026-02-26 11:06:22.410139
ControlRoom,11.92,2.83,2026-02-26 11:06:24.416158
Border,10.94,3.09,2026-02-26 11:06:26.422719
Warehouse,8.1,14.56,2026-02-26 11:06:28.427901
Warehouse,6.85,10.67,2026-02-26 11:06:30.433795
ControlRoom,4.54,7.69,2026-02-26 11:06:32.439658
ControlRoom,1.45,9.04,2026-02-26 11:06:34.446817
Warehouse,11.3,5.39,2026-02-26 11:06:36.453151
Warehouse,2.63,5.18,2026-02-26 11:06:38.458742
Border,11.15,14.6,2026-02-26 11:06:40.479649
ControlRoom,14.84,14.18,2026-02-26 11:06:42.486089
Warehouse,1.21,14.37,2026-02-26 11:06:44.491714
ControlRoom,10.63,2.21,2026-02-26 11:06:46.508207
Warehouse,7.67,8.81,2026-02-26 11:06:48.513229
ControlRoom,7.72,5.02,2026-02-26 11:06:50.519303
ControlRoom,11.94,11.9,2026-02-26 11:06:52.525720
ControlRoom,2.67,6.34,2026-02-26 11:06:54.531234
Border,7.29,9.56,2026-02-26 11:06:56.536680
Warehouse,14.01,13.68,2026-02-26 11:06:58.541648
ControlRoom,6.56,13.23,2026-02-26 11:07:00.548352
